algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion,time_per_click_ms,completion_per_click,guess_rate
partitioned_sat,MinRotation,6x6x6,0,True,58,2190,1,100.0,37.758620689655174,1.7241379310344827,0.017241379310344827
partitioned_sat,MaxInformation,6x6x6,0,True,54,4439,1,100.0,82.20370370370371,1.8518518518518519,0.018518518518518517
scip_solver,MinDistance,6x6x6,0,True,54,21728,1,100.0,402.3703703703704,1.8518518518518519,0.018518518518518517
scip_solver,MinRotation,6x6x6,0,True,57,20260,1,100.0,355.43859649122805,1.7543859649122806,0.017543859649122806
scip_solver,MaxInformation,6x6x6,0,True,65,27712,2,100.0,426.33846153846156,1.5384615384615385,0.03076923076923077
greedy,MinDistance,6x6x6,1,False,24,12,24,81.46,0.5,3.3941666666666666,1.0
greedy,MinRotation,6x6x6,1,False,31,13,31,89.33,0.41935483870967744,2.881612903225806,1.0
greedy,MaxInformation,6x6x6,1,False,5,8,5,13.48,1.6,2.696,1.0
exact_solver,MinDistance,6x6x6,1,False,3,2,3,5.62,0.6666666666666666,1.8733333333333333,1.0
exact_solver,MinRotation,6x6x6,1,False,39,931,5,94.94,23.871794871794872,2.4343589743589744,0.1282051282051282
exact_solver,MaxInformation,6x6x6,1,False,55,1352,11,93.82,24.581818181818182,1.7058181818181817,0.2
global_sat,MinDistance,6x6x6,1,True,50,3310,2,100.0,66.2,2.0,0.04
global_sat,MinRotation,6x6x6,1,True,51,3118,2,100.0,61.13725490196079,1.9607843137254901,0.0392156862745098
global_sat,MaxInformation,6x6x6,1,True,57,8977,2,100.0,157.49122807017545,1.7543859649122806,0.03508771929824561
partitioned_sat,MinDistance,6x6x6,1,True,49,1055,2,100.0,21.53061224489796,2.0408163265306123,0.04081632653061224
partitioned_sat,MinRotation,6x6x6,1,True,54,1718,2,100.0,31.814814814814813,1.8518518518518519,0.037037037037037035
partitioned_sat,MaxInformation,6x6x6,1,True,50,3144,2,100.0,62.88,2.0,0.04
scip_solver,MinDistance,6x6x6,1,True,50,16410,2,100.0,328.2,2.0,0.04
scip_solver,MinRotation,6x6x6,1,True,49,16192,2,100.0,330.44897959183675,2.0408163265306123,0.04081632653061224
scip_solver,MaxInformation,6x6x6,1,True,72,31925,1,100.0,443.40277777777777,1.3888888888888888,0.013888888888888888
greedy,MinDistance,6x6x6,2,False,10,10,10,11.8,1.0,1.1800000000000002,1.0
greedy,MinRotation,6x6x6,2,False,8,7,8,14.04,0.875,1.755,1.0
greedy,MaxInformation,6x6x6,2,False,12,9,12,75.28,0.75,6.273333333333333,1.0
exact_solver,MinDistance,6x6x6,2,False,2,1,2,7.3,0.5,3.65,1.0
exact_solver,MinRotation,6x6x6,2,False,3,1,3,7.87,0.3333333333333333,2.6233333333333335,1.0
exact_solver,MaxInformation,6x6x6,2,False,38,898,9,87.08,23.63157894736842,2.291578947368421,0.23684210526315788
global_sat,MinDistance,6x6x6,2,False,4,16,3,8.43,4.0,2.1075,0.75
global_sat,MinRotation,6x6x6,2,False,4,16,3,8.43,4.0,2.1075,0.75
global_sat,MaxInformation,6x6x6,2,False,4,16,3,8.43,4.0,2.1075,0.75
partitioned_sat,MinDistance,6x6x6,2,False,4,17,3,8.43,4.25,2.1075,0.75
partitioned_sat,MinRotation,6x6x6,2,False,4,18,3,8.43,4.5,2.1075,0.75
partitioned_sat,MaxInformation,6x6x6,2,False,4,18,3,8.43,4.5,2.1075,0.75
scip_solver,MinDistance,6x6x6,2,False,2,121,2,7.3,60.5,3.65,1.0
scip_solver,MinRotation,6x6x6,2,True,65,20159,3,100.0,310.1384615384615,1.5384615384615385,0.046153846153846156
scip_solver,MaxInformation,6x6x6,2,True,61,23074,1,100.0,378.26229508196724,1.639344262295082,0.01639344262295082
greedy,MinDistance,6x6x6,3,False,8,5,8,51.69,0.625,6.46125,1.0
greedy,MinRotation,6x6x6,3,False,8,4,8,51.69,0.5,6.46125,1.0
greedy,MaxInformation,6x6x6,3,False,5,5,5,29.21,1.0,5.8420000000000005,1.0
exact_solver,MinDistance,6x6x6,3,False,24,373,2,62.36,15.541666666666666,2.598333333333333,0.08333333333333333
exact_solver,MinRotation,6x6x6,3,False,22,333,2,62.36,15.136363636363637,2.8345454545454545,0.09090909090909091
exact_solver,MaxInformation,6x6x6,3,False,35,450,3,59.55,12.857142857142858,1.7014285714285713,0.08571428571428572
global_sat,MinDistance,6x6x6,3,False,54,6154,2,98.88,113.96296296296296,1.8311111111111111,0.037037037037037035
global_sat,MinRotation,6x6x6,3,False,47,4694,2,98.88,99.87234042553192,2.1038297872340426,0.0425531914893617
global_sat,MaxInformation,6x6x6,3,False,51,8259,2,98.88,161.94117647058823,1.9388235294117646,0.0392156862745098
partitioned_sat,MinDistance,6x6x6,3,False,55,3702,2,98.88,67.30909090909091,1.7978181818181818,0.03636363636363636
partitioned_sat,MinRotation,6x6x6,3,False,52,1745,2,98.88,33.55769230769231,1.9015384615384614,0.038461538461538464
partitioned_sat,MaxInformation,6x6x6,3,False,51,6323,2,98.88,123.98039215686275,1.9388235294117646,0.0392156862745098
scip_solver,MinDistance,6x6x6,3,False,52,21397,2,98.88,411.4807692307692,1.9015384615384614,0.038461538461538464
scip_solver,MinRotation,6x6x6,3,False,48,18828,2,98.88,392.25,2.06,0.041666666666666664
scip_solver,MaxInformation,6x6x6,3,True,95,45095,1,100.0,474.6842105263158,1.0526315789473684,0.010526315789473684
greedy,MinDistance,6x6x6,4,False,14,6,14,75.84,0.42857142857142855,5.417142857142857,1.0
greedy,MinRotation,6x6x6,4,False,14,5,14,75.84,0.35714285714285715,5.417142857142857,1.0
greedy,MaxInformation,6x6x6,4,False,2,2,2,23.03,1.0,11.515,1.0
exact_solver,MinDistance,6x6x6,4,False,20,181,2,52.81,9.05,2.6405000000000003,0.1
exact_solver,MinRotation,6x6x6,4,False,22,207,3,53.93,9.409090909090908,2.451363636363636,0.13636363636363635
exact_solver,MaxInformation,6x6x6,4,False,46,1233,3,95.51,26.804347826086957,2.076304347826087,0.06521739130434782
global_sat,MinDistance,6x6x6,4,True,62,5791,1,100.0,93.40322580645162,1.6129032258064515,0.016129032258064516
global_sat,MinRotation,6x6x6,4,True,54,4780,1,100.0,88.51851851851852,1.8518518518518519,0.018518518518518517
global_sat,MaxInformation,6x6x6,4,True,57,9452,1,100.0,165.82456140350877,1.7543859649122806,0.017543859649122806
partitioned_sat,MinDistance,6x6x6,4,True,56,4011,1,100.0,71.625,1.7857142857142858,0.017857142857142856
partitioned_sat,MinRotation,6x6x6,4,True,59,3088,1,100.0,52.33898305084746,1.694915254237288,0.01694915254237288
partitioned_sat,MaxInformation,6x6x6,4,True,65,13026,1,100.0,200.4,1.5384615384615385,0.015384615384615385
scip_solver,MinDistance,6x6x6,4,True,63,21421,1,100.0,340.015873015873,1.5873015873015872,0.015873015873015872
scip_solver,MinRotation,6x6x6,4,True,59,20473,1,100.0,347.0,1.694915254237288,0.01694915254237288
scip_solver,MaxInformation,6x6x6,4,True,50,17885,1,100.0,357.7,2.0,0.02
greedy,MinDistance,6x6x6,5,False,10,10,10,17.42,1.0,1.7420000000000002,1.0
greedy,MinRotation,6x6x6,5,False,13,11,13,23.03,0.8461538461538461,1.7715384615384617,1.0
greedy,MaxInformation,6x6x6,5,False,4,4,4,30.34,1.0,7.585,1.0
exact_solver,MinDistance,6x6x6,5,False,22,68,2,25.84,3.090909090909091,1.1745454545454546,0.09090909090909091
exact_solver,MinRotation,6x6x6,5,False,24,80,5,27.53,3.3333333333333335,1.1470833333333335,0.20833333333333334
exact_solver,MaxInformation,6x6x6,5,False,62,1420,4,84.27,22.903225806451612,1.3591935483870967,0.06451612903225806
global_sat,MinDistance,6x6x6,5,True,82,7656,1,100.0,93.36585365853658,1.2195121951219512,0.012195121951219513
global_sat,MinRotation,6x6x6,5,True,76,5999,1,100.0,78.9342105263158,1.3157894736842106,0.013157894736842105
global_sat,MaxInformation,6x6x6,5,True,85,14399,1,100.0,169.4,1.1764705882352942,0.011764705882352941
partitioned_sat,MinDistance,6x6x6,5,True,80,6493,1,100.0,81.1625,1.25,0.0125
partitioned_sat,MinRotation,6x6x6,5,True,77,5223,1,100.0,67.83116883116882,1.2987012987012987,0.012987012987012988
partitioned_sat,MaxInformation,6x6x6,5,True,88,13510,1,100.0,153.52272727272728,1.1363636363636365,0.011363636363636364
scip_solver,MinDistance,6x6x6,5,True,82,31065,1,100.0,378.8414634146341,1.2195121951219512,0.012195121951219513
scip_solver,MinRotation,6x6x6,5,True,80,27565,1,100.0,344.5625,1.25,0.0125
scip_solver,MaxInformation,6x6x6,5,True,87,38479,1,100.0,442.28735632183907,1.1494252873563218,0.011494252873563218
greedy,MinDistance,6x6x6,6,False,9,4,9,74.16,0.4444444444444444,8.24,1.0
greedy,MinRotation,6x6x6,6,False,9,4,9,74.16,0.4444444444444444,8.24,1.0
greedy,MaxInformation,6x6x6,6,False,3,3,3,33.71,1.0,11.236666666666666,1.0
exact_solver,MinDistance,6x6x6,6,False,17,181,2,53.37,10.647058823529411,3.139411764705882,0.11764705882352941
exact_solver,MinRotation,6x6x6,6,False,17,175,2,53.37,10.294117647058824,3.139411764705882,0.11764705882352941
exact_solver,MaxInformation,6x6x6,6,False,20,182,2,48.31,9.1,2.4155,0.1
global_sat,MinDistance,6x6x6,6,True,44,4176,1,100.0,94.9090909090909,2.272727272727273,0.022727272727272728
global_sat,MinRotation,6x6x6,6,True,42,3370,1,100.0,80.23809523809524,2.380952380952381,0.023809523809523808
global_sat,MaxInformation,6x6x6,6,True,44,4552,1,100.0,103.45454545454545,2.272727272727273,0.022727272727272728
partitioned_sat,MinDistance,6x6x6,6,True,40,1446,1,100.0,36.15,2.5,0.025
partitioned_sat,MinRotation,6x6x6,6,True,44,1453,1,100.0,33.02272727272727,2.272727272727273,0.022727272727272728
partitioned_sat,MaxInformation,6x6x6,6,True,41,2364,1,100.0,57.65853658536585,2.4390243902439024,0.024390243902439025
scip_solver,MinDistance,6x6x6,6,True,39,15036,1,100.0,385.53846153846155,2.5641025641025643,0.02564102564102564
scip_solver,MinRotation,6x6x6,6,True,45,14758,1,100.0,327.9555555555556,2.2222222222222223,0.022222222222222223
scip_solver,MaxInformation,6x6x6,6,True,66,30296,1,100.0,459.030303030303,1.5151515151515151,0.015151515151515152
greedy,MinDistance,6x6x6,7,False,16,11,16,50.56,0.6875,3.16,1.0
greedy,MinRotation,6x6x6,7,False,12,9,12,48.31,0.75,4.025833333333334,1.0
greedy,MaxInformation,6x6x6,7,False,7,5,7,47.19,0.7142857142857143,6.741428571428571,1.0
exact_solver,MinDistance,6x6x6,7,False,37,492,4,62.92,13.297297297297296,1.7005405405405405,0.10810810810810811
exact_solver,MinRotation,6x6x6,7,False,30,439,2,61.8,14.633333333333333,2.06,0.06666666666666667
exact_solver,MaxInformation,6x6x6,7,False,61,1935,9,96.63,31.721311475409838,1.5840983606557377,0.14754098360655737
global_sat,MinDistance,6x6x6,7,True,63,8254,1,100.0,131.015873015873,1.5873015873015872,0.015873015873015872
global_sat,MinRotation,6x6x6,7,True,70,5728,1,100.0,81.82857142857142,1.4285714285714286,0.014285714285714285
global_sat,MaxInformation,6x6x6,7,True,70,12042,1,100.0,172.02857142857144,1.4285714285714286,0.014285714285714285
partitioned_sat,MinDistance,6x6x6,7,True,68,4096,1,100.0,60.23529411764706,1.4705882352941178,0.014705882352941176
partitioned_sat,MinRotation,6x6x6,7,True,68,2436,1,100.0,35.8235294117647,1.4705882352941178,0.014705882352941176
partitioned_sat,MaxInformation,6x6x6,7,True,72,12148,1,100.0,168.72222222222223,1.3888888888888888,0.013888888888888888
scip_solver,MinDistance,6x6x6,7,True,72,29070,1,100.0,403.75,1.3888888888888888,0.013888888888888888
scip_solver,MinRotation,6x6x6,7,True,68,23796,1,100.0,349.94117647058823,1.4705882352941178,0.014705882352941176
scip_solver,MaxInformation,6x6x6,7,True,75,30722,1,100.0,409.62666666666667,1.3333333333333333,0.013333333333333334
greedy,MinDistance,6x6x6,8,False,3,3,3,16.29,1.0,5.43,1.0
greedy,MinRotation,6x6x6,8,False,3,2,3,16.29,0.6666666666666666,5.43,1.0
greedy,MaxInformation,6x6x6,8,False,2,3,2,8.43,1.5,4.215,1.0
exact_solver,MinDistance,6x6x6,8,False,59,1677,4,94.38,28.423728813559322,1.5996610169491525,0.06779661016949153
exact_solver,MinRotation,6x6x6,8,False,62,1632,3,93.82,26.322580645161292,1.5132258064516129,0.04838709677419355
exact_solver,MaxInformation,6x6x6,8,False,65,2076,6,96.63,31.93846153846154,1.4866153846153844,0.09230769230769231
global_sat,MinDistance,6x6x6,8,True,73,7368,1,100.0,100.93150684931507,1.36986301369863,0.0136986301369863
global_sat,MinRotation,6x6x6,8,True,71,6587,1,100.0,92.77464788732394,1.408450704225352,0.014084507042253521
global_sat,MaxInformation,6x6x6,8,True,79,19172,1,100.0,242.68354430379748,1.2658227848101267,0.012658227848101266
partitioned_sat,MinDistance,6x6x6,8,True,78,6253,1,100.0,80.16666666666667,1.2820512820512822,0.01282051282051282
partitioned_sat,MinRotation,6x6x6,8,True,81,3115,1,100.0,38.45679012345679,1.2345679012345678,0.012345679012345678
partitioned_sat,MaxInformation,6x6x6,8,True,77,17236,1,100.0,223.84415584415584,1.2987012987012987,0.012987012987012988
scip_solver,MinDistance,6x6x6,8,True,74,28880,1,100.0,390.27027027027026,1.3513513513513513,0.013513513513513514
scip_solver,MinRotation,6x6x6,8,True,73,26091,1,100.0,357.4109589041096,1.36986301369863,0.0136986301369863
scip_solver,MaxInformation,6x6x6,8,False,5,660,4,10.11,132.0,2.022,0.8
greedy,MinDistance,6x6x6,9,False,5,3,5,59.55,0.6,11.91,1.0
greedy,MinRotation,6x6x6,9,False,5,2,5,59.55,0.4,11.91,1.0
greedy,MaxInformation,6x6x6,9,False,8,10,8,31.46,1.25,3.9325,1.0
exact_solver,MinDistance,6x6x6,9,False,36,746,2,81.46,20.72222222222222,2.2627777777777776,0.05555555555555555
exact_solver,MinRotation,6x6x6,9,False,36,743,2,81.46,20.63888888888889,2.2627777777777776,0.05555555555555555
exact_solver,MaxInformation,6x6x6,9,False,28,497,2,84.27,17.75,3.009642857142857,0.07142857142857142
global_sat,MinDistance,6x6x6,9,True,72,10392,1,100.0,144.33333333333334,1.3888888888888888,0.013888888888888888
global_sat,MinRotation,6x6x6,9,True,70,6752,1,100.0,96.45714285714286,1.4285714285714286,0.014285714285714285
global_sat,MaxInformation,6x6x6,9,True,70,12236,1,100.0,174.8,1.4285714285714286,0.014285714285714285
partitioned_sat,MinDistance,6x6x6,9,True,70,2200,1,100.0,31.428571428571427,1.4285714285714286,0.014285714285714285
partitioned_sat,MinRotation,6x6x6,9,True,75,6527,1,100.0,87.02666666666667,1.3333333333333333,0.013333333333333334
partitioned_sat,MaxInformation,6x6x6,9,True,70,8087,1,100.0,115.52857142857142,1.4285714285714286,0.014285714285714285
scip_solver,MinDistance,6x6x6,9,True,69,26582,1,100.0,385.2463768115942,1.4492753623188406,0.014492753623188406
scip_solver,MinRotation,6x6x6,9,True,72,31094,1,100.0,431.8611111111111,1.3888888888888888,0.013888888888888888
scip_solver,MaxInformation,6x6x6,9,True,55,23206,1,100.0,421.92727272727274,1.8181818181818181,0.01818181818181818
greedy,MinDistance,6x6x6,10,False,2,2,2,8.43,1.0,4.215,1.0
greedy,MinRotation,6x6x6,10,False,2,2,2,8.43,1.0,4.215,1.0
greedy,MaxInformation,6x6x6,10,False,9,5,9,88.2,0.5555555555555556,9.8,1.0
exact_solver,MinDistance,6x6x6,10,False,46,764,2,80.34,16.608695652173914,1.7465217391304348,0.043478260869565216
exact_solver,MinRotation,6x6x6,10,False,47,925,4,88.76,19.680851063829788,1.8885106382978725,0.0851063829787234
exact_solver,MaxInformation,6x6x6,10,False,25,844,2,98.31,33.76,3.9324,0.08
global_sat,MinDistance,6x6x6,10,True,69,4670,1,100.0,67.68115942028986,1.4492753623188406,0.014492753623188406
global_sat,MinRotation,6x6x6,10,True,73,3865,1,100.0,52.945205479452056,1.36986301369863,0.0136986301369863
global_sat,MaxInformation,6x6x6,10,True,83,15842,1,100.0,190.86746987951807,1.2048192771084338,0.012048192771084338
partitioned_sat,MinDistance,6x6x6,10,True,70,4027,1,100.0,57.52857142857143,1.4285714285714286,0.014285714285714285
partitioned_sat,MinRotation,6x6x6,10,True,73,3812,1,100.0,52.21917808219178,1.36986301369863,0.0136986301369863
partitioned_sat,MaxInformation,6x6x6,10,True,81,16028,1,100.0,197.87654320987653,1.2345679012345678,0.012345679012345678
scip_solver,MinDistance,6x6x6,10,True,74,28064,1,100.0,379.2432432432432,1.3513513513513513,0.013513513513513514
scip_solver,MinRotation,6x6x6,10,True,69,21686,1,100.0,314.28985507246375,1.4492753623188406,0.014492753623188406
scip_solver,MaxInformation,6x6x6,10,True,30,9272,1,100.0,309.06666666666666,3.3333333333333335,0.03333333333333333
greedy,MinDistance,6x6x6,11,False,2,2,2,19.1,1.0,9.55,1.0
greedy,MinRotation,6x6x6,11,False,3,2,3,19.66,0.6666666666666666,6.553333333333334,1.0
greedy,MaxInformation,6x6x6,11,False,18,8,18,80.34,0.4444444444444444,4.463333333333334,1.0
exact_solver,MinDistance,6x6x6,11,False,40,737,2,94.38,18.425,2.3594999999999997,0.05
exact_solver,MinRotation,6x6x6,11,False,42,948,2,94.38,22.571428571428573,2.247142857142857,0.047619047619047616
exact_solver,MaxInformation,6x6x6,11,False,40,1369,3,94.94,34.225,2.3735,0.075
global_sat,MinDistance,6x6x6,11,True,61,4160,1,100.0,68.19672131147541,1.639344262295082,0.01639344262295082
global_sat,MinRotation,6x6x6,11,True,55,3476,1,100.0,63.2,1.8181818181818181,0.01818181818181818
global_sat,MaxInformation,6x6x6,11,True,55,6556,1,100.0,119.2,1.8181818181818181,0.01818181818181818
partitioned_sat,MinDistance,6x6x6,11,True,56,1269,1,100.0,22.660714285714285,1.7857142857142858,0.017857142857142856
partitioned_sat,MinRotation,6x6x6,11,True,56,1584,1,100.0,28.285714285714285,1.7857142857142858,0.017857142857142856
partitioned_sat,MaxInformation,6x6x6,11,True,50,3719,1,100.0,74.38,2.0,0.02
scip_solver,MinDistance,6x6x6,11,True,57,19406,1,100.0,340.4561403508772,1.7543859649122806,0.017543859649122806
scip_solver,MinRotation,6x6x6,11,True,50,16250,1,100.0,325.0,2.0,0.02
scip_solver,MaxInformation,6x6x6,11,True,55,24384,1,100.0,443.3454545454546,1.8181818181818181,0.01818181818181818
greedy,MinDistance,6x6x6,12,False,3,1,3,81.46,0.3333333333333333,27.153333333333332,1.0
greedy,MinRotation,6x6x6,12,False,3,1,3,81.46,0.3333333333333333,27.153333333333332,1.0
greedy,MaxInformation,6x6x6,12,False,21,10,21,82.02,0.47619047619047616,3.9057142857142857,1.0
exact_solver,MinDistance,6x6x6,12,False,26,770,2,94.38,29.615384615384617,3.63,0.07692307692307693
exact_solver,MinRotation,6x6x6,12,False,26,759,2,94.38,29.192307692307693,3.63,0.07692307692307693
exact_solver,MaxInformation,6x6x6,12,False,40,1256,5,97.19,31.4,2.42975,0.125
global_sat,MinDistance,6x6x6,12,True,35,2539,1,100.0,72.54285714285714,2.857142857142857,0.02857142857142857
global_sat,MinRotation,6x6x6,12,True,35,2692,1,100.0,76.91428571428571,2.857142857142857,0.02857142857142857
global_sat,MaxInformation,6x6x6,12,True,35,4458,1,100.0,127.37142857142857,2.857142857142857,0.02857142857142857
partitioned_sat,MinDistance,6x6x6,12,True,35,643,1,100.0,18.37142857142857,2.857142857142857,0.02857142857142857
partitioned_sat,MinRotation,6x6x6,12,True,35,534,1,100.0,15.257142857142858,2.857142857142857,0.02857142857142857
partitioned_sat,MaxInformation,6x6x6,12,True,35,1287,1,100.0,36.77142857142857,2.857142857142857,0.02857142857142857
scip_solver,MinDistance,6x6x6,12,True,35,11618,1,100.0,331.9428571428571,2.857142857142857,0.02857142857142857
scip_solver,MinRotation,6x6x6,12,True,35,11576,1,100.0,330.74285714285713,2.857142857142857,0.02857142857142857
scip_solver,MaxInformation,6x6x6,12,True,66,28600,1,100.0,433.3333333333333,1.5151515151515151,0.015151515151515152
greedy,MinDistance,6x6x6,13,False,12,11,12,21.91,0.9166666666666666,1.8258333333333334,1.0
greedy,MinRotation,6x6x6,13,False,12,11,12,21.91,0.9166666666666666,1.8258333333333334,1.0
greedy,MaxInformation,6x6x6,13,False,5,4,5,50.0,0.8,10.0,1.0
exact_solver,MinDistance,6x6x6,13,False,11,23,4,19.66,2.090909090909091,1.7872727272727273,0.36363636363636365
exact_solver,MinRotation,6x6x6,13,False,9,14,2,18.54,1.5555555555555556,2.06,0.2222222222222222
exact_solver,MaxInformation,6x6x6,13,False,53,1564,7,94.38,29.50943396226415,1.780754716981132,0.1320754716981132
global_sat,MinDistance,6x6x6,13,True,78,12039,1,100.0,154.34615384615384,1.2820512820512822,0.01282051282051282
global_sat,MinRotation,6x6x6,13,True,72,4464,1,100.0,62.0,1.3888888888888888,0.013888888888888888
global_sat,MaxInformation,6x6x6,13,True,83,12437,1,100.0,149.84337349397592,1.2048192771084338,0.012048192771084338
partitioned_sat,MinDistance,6x6x6,13,True,76,8357,1,100.0,109.96052631578948,1.3157894736842106,0.013157894736842105
partitioned_sat,MinRotation,6x6x6,13,True,76,3589,1,100.0,47.223684210526315,1.3157894736842106,0.013157894736842105
partitioned_sat,MaxInformation,6x6x6,13,True,87,13163,1,100.0,151.29885057471265,1.1494252873563218,0.011494252873563218
scip_solver,MinDistance,6x6x6,13,True,74,32663,1,100.0,441.3918918918919,1.3513513513513513,0.013513513513513514
scip_solver,MinRotation,6x6x6,13,True,69,24401,1,100.0,353.6376811594203,1.4492753623188406,0.014492753623188406
scip_solver,MaxInformation,6x6x6,13,True,66,31225,1,100.0,473.1060606060606,1.5151515151515151,0.015151515151515152
greedy,MinDistance,6x6x6,14,False,2,2,2,62.36,1.0,31.18,1.0
greedy,MinRotation,6x6x6,14,False,2,1,2,62.36,0.5,31.18,1.0
